,DATA,drgania,gestosc,ruda,woda,obroty,prad1,prad2,prad3,energia
4348,2021-07-01 05:00:00,,,,,168.08333333333334,59.37500031789144,58.44166628519694,59.791666984558105,620.0
4349,2021-07-01 06:00:00,,,,,168.08333333333334,60.04999955495199,59.10833295186361,60.48333326975504,620.0
4350,2021-07-01 07:00:00,,,,,168.16666666666666,60.49166679382324,59.44166692097982,60.70833396911621,623.0
4351,2021-07-01 08:00:00,,,,,168.08333333333334,60.791666666666664,59.75000031789144,60.95000012715658,627.0
4352,2021-07-01 09:00:00,,,,,168.16666666666666,60.42500019073486,59.32500012715658,60.574999491373696,624.0
4353,2021-07-01 10:00:00,,,,,168.0,59.55833307902018,58.541666666666664,59.766666094462074,616.0
4354,2021-07-01 11:00:00,,,,,168.08333333333334,59.916666984558105,58.94999980926514,60.04166634877523,619.0
4355,2021-07-01 12:00:00,,,,,168.0,60.15833346048991,59.291666666666664,60.35833295186361,620.0
4356,2021-07-01 13:00:00,,,,,168.08333333333334,59.12500031789144,58.20833396911621,59.38333288828532,615.0
4357,2021-07-01 14:00:00,,,,,168.16666666666666,59.37499968210856,58.333333015441895,59.54166634877523,609.0
4358,2021-07-01 15:00:00,,,,,168.08333333333334,59.10000069936117,58.12499968210856,59.28333314259847,607.0
4359,2021-07-01 16:00:00,,,,,168.0,58.33333365122477,57.46666653951009,58.69999980926514,609.0
4360,2021-07-01 17:00:00,,,,,168.08333333333334,58.93333339691162,57.958333015441895,59.15833346048991,607.0
4361,2021-07-01 18:00:00,,,,,168.08333333333334,59.30000019073486,58.42500019073486,59.59999974568685,612.0
4362,2021-07-01 19:00:00,,,,,168.08333333333334,59.77500025431315,58.850000063578285,60.15833346048991,616.0
4363,2021-07-01 20:00:00,,,,,168.08333333333334,58.858333587646484,57.96666685740153,59.28333314259847,611.0
4364,2021-07-01 21:00:00,,,,,168.08333333333334,58.34166653951009,57.44166660308838,58.79999987284342,608.0
4365,2021-07-01 22:00:00,,,,,168.08333333333334,58.44999980926514,57.458333333333336,58.79166634877523,605.0
4366,2021-07-01 23:00:00,,,,,168.08333333333334,58.45833365122477,57.52500057220459,58.725000063578285,603.0
4367,2021-07-02 00:00:00,193.6754,1816.234,146.9175,70.37524,168.25,58.70833365122477,57.65833377838135,58.99166711171468,605.0
